,YEAR,MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_TIME,ELAPSED_TIME,ARRIVAL_TIME,DIVERTED,CANCELLED
2999544,2015,7,7,AS,745,ATL,SEA,1903,299,2102,0,0
2999700,2015,7,7,DL,1164,ATL,SEA,1903,311,2114,0,0
3000261,2015,7,7,DL,2068,JFK,ATL,2156,129,0005,0,0
3001166,2015,7,7,DL,1085,ATL,JFK,2039,145,2304,0,0
3001832,2015,7,7,DL,1542,SEA,JFK,2140,293,0533,0,0
3001882,2015,7,7,B6,264,SEA,JFK,2143,289,0532,0,0
3002336,2015,7,7,DL,1142,SEA,ATL,2228,277,0605,0,0
3002338,2015,7,7,DL,2348,ATL,SEA,2231,292,0023,0,0
3002563,2015,7,7,DL,1306,SEA,ATL,2350,268,0718,0,0
3003544,2015,7,8,DL,968,SEA,ATL,0605,292,1357,0,0
3003899,2015,7,8,DL,454,JFK,ATL,0624,130,0834,0,0
3004242,2015,7,8,WN,3327,SEA,ATL,0650,285,1435,0,0
3004340,2015,7,8,AA,44,SEA,JFK,0701,317,1518,0,0
3004425,2015,7,8,DL,418,SEA,JFK,1029,310,1839,0,0
3004738,2015,7,8,DL,404,JFK,SEA,0706,361,1007,0,0
3005100,2015,7,8,DL,1598,SEA,ATL,0724,280,1504,0,0
3005320,2015,7,8,DL,439,JFK,ATL,0743,131,0954,0,0
3005873,2015,7,8,DL,2039,ATL,SEA,0921,298,1119,0,0
3005874,2015,7,8,DL,2350,ATL,JFK,0815,129,1024,0,0
3006128,2015,7,8,WN,3670,ATL,SEA,0838,296,1034,0,0
3006382,2015,7,8,DL,1291,SEA,ATL,0849,275,1624,0,0
3006729,2015,7,8,B6,63,JFK,SEA,0925,351,1216,0,0
3007381,2015,7,8,DL,1929,ATL,SEA,0948,285,1133,0,0
3007489,2015,7,8,DL,843,ATL,JFK,0950,141,1211,0,0
3007669,2015,7,8,AS,746,SEA,ATL,1012,282,1754,0,0
3008235,2015,7,8,DL,1781,SEA,ATL,1040,275,1815,0,0
3008498,2015,7,8,DL,475,JFK,SEA,1040,351,1331,0,0
3008861,2015,7,8,DL,967,ATL,SEA,1103,295,1258,0,0
3009015,2015,7,8,DL,1473,SEA,JFK,1120,319,1939,0,0
3009601,2015,7,8,DL,1750,SEA,ATL,1226,282,2008,0,0
3009860,2015,7,8,DL,478,ATL,JFK,1205,142,1427,0,0
3010730,2015,7,8,DL,498,JFK,ATL,1437,121,1638,0,0
3010937,2015,7,8,B6,464,SEA,JFK,1418,309,2227,0,0
3011674,2015,7,8,DL,2329,ATL,SEA,1355,297,1552,0,0
3012241,2015,7,8,DL,663,SEA,ATL,1430,286,2216,0,0
3012474,2015,7,8,DL,1109,SEA,JFK,1448,310,2258,0,0
3013457,2015,7,8,DL,1394,ATL,JFK,1547,165,1832,0,0
3013547,2015,7,8,DL,419,JFK,SEA,1540,406,1926,0,0
3013549,2015,7,8,DL,486,JFK,ATL,1545,147,1812,0,0
3014244,2015,7,8,DL,2188,ATL,SEA,1628,308,1836,0,0
3015422,2015,7,8,B6,263,JFK,SEA,1733,428,2141,0,0
3015589,2015,7,8,DL,970,ATL,SEA,1743,298,1941,0,0
3015693,2015,7,8,DL,2655,JFK,ATL,1809,200,2129,0,0
3015695,2015,7,8,DL,1419,ATL,JFK,1821,167,2108,0,0
3016340,2015,7,8,AA,45,JFK,SEA,1934,373,2247,0,0
3016705,2015,7,8,DL,455,JFK,SEA,1849,380,2209,0,0
3016794,2015,7,8,AS,745,ATL,SEA,1854,308,2102,0,0
3016940,2015,7,8,DL,1164,ATL,SEA,1910,299,2109,0,0
3017520,2015,7,8,DL,2068,JFK,ATL,1933,164,2217,0,0
3018424,2015,7,8,DL,1085,ATL,JFK,2039,169,2328,0,0
3018851,2015,7,8,DL,2821,ATL,SEA,2113,316,2329,0,0
3019092,2015,7,8,DL,1542,SEA,JFK,2149,297,0546,0,0
3019143,2015,7,8,B6,264,SEA,JFK,2219,317,0636,0,0
3019603,2015,7,8,DL,1142,SEA,ATL,2225,287,0612,0,0
3019604,2015,7,8,DL,2348,ATL,SEA,2225,308,0033,0,0
3019839,2015,7,8,DL,1306,SEA,ATL,0027,277,0804,0,0
3019921,2015,7,9,DL,2339,SEA,ATL,0045,278,0823,0,0
3020834,2015,7,9,DL,968,SEA,ATL,0612,280,1352,0,0
3021200,2015,7,9,DL,454,JFK,ATL,0624,124,0828,0,0
3021532,2015,7,9,WN,3327,SEA,ATL,0656,296,1452,0,0
3021633,2015,7,9,AA,44,SEA,JFK,0653,342,1535,0,0
3021733,2015,7,9,DL,418,SEA,JFK,0704,314,1518,0,0
3022036,2015,7,9,DL,404,JFK,SEA,0710,342,0952,0,0
3022404,2015,7,9,DL,1598,SEA,ATL,0728,281,1509,0,0
3022627,2015,7,9,DL,439,JFK,ATL,0821,139,1040,0,0
3023180,2015,7,9,DL,2039,ATL,SEA,0813,306,1019,0,0
3023181,2015,7,9,DL,2350,ATL,JFK,0817,129,1026,0,0
3023441,2015,7,9,WN,3670,ATL,SEA,0826,300,1026,0,0
3023691,2015,7,9,DL,1291,SEA,ATL,0842,278,1620,0,0
3024040,2015,7,9,B6,63,JFK,SEA,0901,359,1200,0,0
3024699,2015,7,9,DL,1929,ATL,SEA,0940,312,1152,0,0
3024798,2015,7,9,DL,843,ATL,JFK,0951,147,1218,0,0
3024983,2015,7,9,AS,746,SEA,ATL,0957,298,1755,0,0
3025562,2015,7,9,DL,1781,SEA,ATL,1027,283,1810,0,0
3025825,2015,7,9,DL,475,JFK,SEA,1042,320,1302,0,0
3026183,2015,7,9,DL,967,ATL,SEA,1104,304,1308,0,0
3026338,2015,7,9,DL,1473,SEA,JFK,1142,332,2014,0,0
3026929,2015,7,9,DL,1750,SEA,ATL,1151,287,1938,0,0
3027196,2015,7,9,DL,478,ATL,JFK,1207,163,1450,0,0
3028104,2015,7,9,DL,498,JFK,ATL,1324,132,1536,0,0
3028272,2015,7,9,B6,464,SEA,JFK,1442,326,2308,0,0
3029020,2015,7,9,DL,2329,ATL,SEA,1352,305,1557,0,0
3029591,2015,7,9,DL,663,SEA,ATL,1426,296,2222,0,0
3029830,2015,7,9,DL,1109,SEA,JFK,1449,318,2307,0,0
3030814,2015,7,9,DL,1394,ATL,JFK,1547,150,1817,0,0
3030910,2015,7,9,DL,419,JFK,SEA,1540,355,1835,0,0
3030912,2015,7,9,DL,486,JFK,ATL,1541,139,1800,0,0
3031596,2015,7,9,DL,2188,ATL,SEA,1630,298,1828,0,0
3032801,2015,7,9,B6,263,JFK,SEA,1732,418,2130,0,0
3032977,2015,7,9,DL,970,ATL,SEA,1745,301,1946,0,0
3033067,2015,7,9,DL,1419,ATL,JFK,1812,135,2027,0,0
3033072,2015,7,9,DL,2655,JFK,ATL,1803,189,2112,0,0
3033723,2015,7,9,AA,45,JFK,SEA,1827,391,2158,0,0
3034086,2015,7,9,DL,455,JFK,SEA,1852,391,2223,0,0
3034175,2015,7,9,AS,745,ATL,SEA,1854,284,2038,0,0
3034330,2015,7,9,DL,1164,ATL,SEA,1901,295,2056,0,0
3034905,2015,7,9,DL,2068,JFK,ATL,1958,175,2253,0,0
3035837,2015,7,9,DL,1085,ATL,JFK,2121,160,0001,0,0
3036105,2015,7,9,DL,408,JFK,SEA,2157,343,0040,0,0
3036274,2015,7,9,DL,2821,ATL,SEA,2111,313,2324,0,0
3036517,2015,7,9,DL,1542,SEA,JFK,2139,306,0545,0,0
3036570,2015,7,9,B6,264,SEA,JFK,0111,298,0909,0,0
3037036,2015,7,9,DL,2348,ATL,SEA,2236,310,0046,0,0
3037038,2015,7,9,DL,1142,SEA,ATL,2229,275,0604,0,0
3037273,2015,7,9,DL,1306,SEA,ATL,2354,279,0733,0,0
3037309,2015,7,9,DL,1948,SEA,JFK,2400,315,0815,0,0
3037360,2015,7,10,DL,2339,SEA,ATL,0051,274,0825,0,0
3038309,2015,7,10,DL,968,SEA,ATL,0606,284,1350,0,0
3038633,2015,7,10,DL,454,JFK,ATL,0629,144,0853,0,0
3038979,2015,7,10,WN,3327,SEA,ATL,0644,292,1436,0,0
3039079,2015,7,10,AA,44,SEA,JFK,0655,316,1511,0,0
3039161,2015,7,10,DL,418,SEA,JFK,0654,332,1526,0,0
3039480,2015,7,10,DL,404,JFK,SEA,0705,353,0958,0,0
3039836,2015,7,10,DL,1598,SEA,ATL,0731,279,1510,0,0
3040067,2015,7,10,DL,439,JFK,ATL,0743,135,0958,0,0
3040632,2015,7,10,DL,2039,ATL,SEA,0811,315,1026,0,0
3040634,2015,7,10,DL,2350,ATL,JFK,0815,139,1034,0,0
3040878,2015,7,10,WN,3670,ATL,SEA,0828,313,1041,0,0
3041170,2015,7,10,DL,1291,SEA,ATL,0846,286,1632,0,0
3041488,2015,7,10,B6,63,JFK,SEA,0859,340,1139,0,0
3042147,2015,7,10,DL,1929,ATL,SEA,0940,298,1138,0,0
3042245,2015,7,10,DL,843,ATL,JFK,0947,135,1202,0,0
3042431,2015,7,10,AS,746,SEA,ATL,0958,308,1806,0,0
3043006,2015,7,10,DL,1781,SEA,ATL,1027,291,1818,0,0
3043264,2015,7,10,DL,475,JFK,SEA,1045,336,1321,0,0
3043648,2015,7,10,DL,967,ATL,SEA,1108,310,1318,0,0
3043777,2015,7,10,DL,1473,SEA,JFK,1113,315,1928,0,0
3044374,2015,7,10,DL,1750,SEA,ATL,1215,282,1957,0,0
3044679,2015,7,10,DL,478,ATL,JFK,1204,134,1418,0,0
3045551,2015,7,10,DL,498,JFK,ATL,1304,133,1517,0,0
3045724,2015,7,10,B6,464,SEA,JFK,1301,328,2129,0,0
3046475,2015,7,10,DL,2329,ATL,SEA,1356,301,1557,0,0
3047039,2015,7,10,DL,663,SEA,ATL,1434,289,2223,0,0
3047310,2015,7,10,DL,1109,SEA,JFK,1440,311,2251,0,0
3048293,2015,7,10,DL,1394,ATL,JFK,1532,153,1805,0,0
3048358,2015,7,10,DL,419,JFK,SEA,1543,360,1843,0,0
3048360,2015,7,10,DL,486,JFK,ATL,1545,143,1808,0,0
3049053,2015,7,10,DL,2188,ATL,SEA,1657,306,1903,0,0
3050254,2015,7,10,B6,263,JFK,SEA,1731,359,2030,0,0
3050463,2015,7,10,DL,970,ATL,SEA,1747,310,1957,0,0
3050530,2015,7,10,DL,2655,JFK,ATL,1747,149,2016,0,0
3050558,2015,7,10,DL,1419,ATL,JFK,1750,137,2007,0,0
3051174,2015,7,10,AA,45,JFK,SEA,1828,362,2130,0,0
3051539,2015,7,10,DL,455,JFK,SEA,1859,335,2134,0,0
3051629,2015,7,10,AS,745,ATL,SEA,1903,308,2111,0,0
3051813,2015,7,10,DL,1164,ATL,SEA,1904,302,2106,0,0
3052365,2015,7,10,DL,2068,JFK,ATL,1933,135,2148,0,0
3053302,2015,7,10,DL,1085,ATL,JFK,2037,134,2251,0,0
3053564,2015,7,10,DL,408,JFK,SEA,2058,346,2344,0,0
3053736,2015,7,10,DL,2821,ATL,SEA,2121,318,2339,0,0
3053976,2015,7,10,DL,1542,SEA,JFK,2157,316,0613,0,0
3054033,2015,7,10,B6,264,SEA,JFK,2154,326,0620,0,0
3054505,2015,7,10,DL,2348,ATL,SEA,2239,288,0027,0,0
3054521,2015,7,10,DL,1142,SEA,ATL,2226,275,0601,0,0
3054742,2015,7,10,DL,1306,SEA,ATL,2354,277,0731,0,0
3054755,2015,7,10,DL,1948,SEA,JFK,2355,308,0803,0,0
3054830,2015,7,11,DL,2339,SEA,ATL,0050,272,0822,0,0
3055604,2015,7,11,DL,968,SEA,ATL,0610,285,1355,0,0
3055686,2015,7,11,DL,454,JFK,ATL,0617,138,0835,0,0
3056089,2015,7,11,WN,3972,SEA,ATL,0640,285,1425,0,0
3056334,2015,7,11,AA,44,SEA,JFK,0703,322,1525,0,0
3056411,2015,7,11,DL,418,SEA,JFK,0658,323,1521,0,0
3056674,2015,7,11,DL,422,JFK,SEA,0709,341,0950,0,0
3057003,2015,7,11,DL,1598,SEA,ATL,0737,272,1509,0,0
3057216,2015,7,11,DL,439,JFK,ATL,0740,133,0953,0,0
3057709,2015,7,11,DL,2039,ATL,SEA,0821,310,1031,0,0
3057710,2015,7,11,DL,2350,ATL,JFK,0840,123,1043,0,0
3058186,2015,7,11,DL,1291,SEA,ATL,0840,276,1616,0,0
3058358,2015,7,11,WN,4269,ATL,SEA,0903,338,1141,0,0
3059116,2015,7,11,DL,1929,ATL,SEA,0946,318,1204,0,0
3059175,2015,7,11,DL,843,ATL,JFK,1046,127,1253,0,0
3059328,2015,7,11,AS,746,SEA,ATL,0956,281,1737,0,0
3059810,2015,7,11,DL,1781,SEA,ATL,1037,284,1821,0,0
3060065,2015,7,11,DL,467,JFK,SEA,1041,329,1310,0,0
3060401,2015,7,11,DL,967,ATL,SEA,1100,324,1324,0,0
3060549,2015,7,11,DL,1473,SEA,JFK,1122,317,1939,0,0
3061068,2015,7,11,DL,1750,SEA,ATL,1220,269,1949,0,0
3061335,2015,7,11,DL,478,ATL,JFK,1207,128,1415,0,0
3062155,2015,7,11,DL,486,JFK,ATL,1318,124,1522,0,0
3062974,2015,7,11,DL,2329,ATL,SEA,1352,294,1546,0,0
3063441,2015,7,11,DL,663,SEA,ATL,1458,274,2232,0,0
3063655,2015,7,11,DL,1109,SEA,JFK,1454,297,2251,0,0
3064499,2015,7,11,DL,1394,ATL,JFK,1558,133,1811,0,0
3064619,2015,7,11,DL,419,JFK,SEA,1543,340,1823,0,0
3064837,2015,7,11,DL,2080,JFK,ATL,1601,135,1816,0,0
3065222,2015,7,11,DL,2188,ATL,SEA,1631,309,1840,0,0
3066236,2015,7,11,B6,263,JFK,SEA,1734,350,2024,0,0
3066358,2015,7,11,DL,970,ATL,SEA,1753,322,2015,0,0
3066434,2015,7,11,DL,1419,ATL,JFK,1802,149,2031,0,0
3066437,2015,7,11,DL,2286,JFK,ATL,1800,140,2020,0,0
3066927,2015,7,11,AA,45,JFK,SEA,1827,333,2100,0,0
3067221,2015,7,11,DL,427,JFK,SEA,1940,341,2221,0,0
3067301,2015,7,11,AS,745,ATL,SEA,1851,314,2105,0,0
3067447,2015,7,11,DL,1164,ATL,SEA,1908,305,2113,0,0
3067690,2015,7,11,DL,2793,JFK,ATL,1921,140,2141,0,0
3068634,2015,7,11,DL,1085,ATL,JFK,2038,139,2257,0,0
3068931,2015,7,11,DL,2821,ATL,SEA,2121,302,2323,0,0
3069143,2015,7,11,DL,1542,SEA,JFK,2155,311,0606,0,0
3069184,2015,7,11,B6,264,SEA,JFK,2150,314,0604,0,0
3069464,2015,7,11,DL,1142,SEA,ATL,2225,265,0550,0,0
3069467,2015,7,11,DL,2348,ATL,SEA,2225,309,0034,0,0
3069660,2015,7,11,DL,1306,SEA,ATL,0009,267,0736,0,0
3069744,2015,7,12,DL,2339,SEA,ATL,0050,273,0823,0,0
3070472,2015,7,12,DL,968,SEA,ATL,0614,265,1339,0,0
3070768,2015,7,12,DL,454,JFK,ATL,0629,123,0832,0,0
3071047,2015,7,12,WN,3327,SEA,ATL,0648,273,1421,0,0
3071131,2015,7,12,AA,44,SEA,JFK,0657,317,1514,0,0
3071207,2015,7,12,DL,418,SEA,JFK,0700,313,1513,0,0
3071486,2015,7,12,DL,404,JFK,SEA,0724,343,1007,0,0
3071794,2015,7,12,DL,1598,SEA,ATL,0733,277,1510,0,0
3072012,2015,7,12,DL,462,JFK,ATL,0749,126,0955,0,0
3072542,2015,7,12,DL,2039,ATL,SEA,0814,306,1020,0,0
3072543,2015,7,12,DL,2350,ATL,JFK,0815,137,1032,0,0
3072776,2015,7,12,WN,3711,ATL,SEA,0830,321,1051,0,0
3073027,2015,7,12,DL,1291,SEA,ATL,0844,273,1617,0,0
3073363,2015,7,12,B6,63,JFK,SEA,0857,354,1151,0,0
3073992,2015,7,12,DL,1929,ATL,SEA,0949,307,1156,0,0
3074085,2015,7,12,DL,843,ATL,JFK,0956,133,1209,0,0
3074154,2015,7,12,AS,746,SEA,ATL,0955,273,1728,0,0
3074823,2015,7,12,DL,1781,SEA,ATL,1035,290,1825,0,0
3075082,2015,7,12,DL,475,JFK,SEA,1039,329,1308,0,0
3075433,2015,7,12,DL,967,ATL,SEA,1105,319,1324,0,0
3075590,2015,7,12,DL,1473,SEA,JFK,1110,314,1924,0,0
3076164,2015,7,12,DL,1750,SEA,ATL,1203,276,1939,0,0
3076418,2015,7,12,DL,478,ATL,JFK,1202,132,1414,0,0
3077283,2015,7,12,DL,439,JFK,ATL,1259,133,1512,0,0
3077468,2015,7,12,B6,464,SEA,JFK,1303,310,2113,0,0
3078225,2015,7,12,DL,2329,ATL,SEA,1359,304,1603,0,0
3078773,2015,7,12,DL,663,SEA,ATL,1455,264,2219,0,0
3079010,2015,7,12,DL,1109,SEA,JFK,1452,311,2303,0,0
3079968,2015,7,12,DL,1394,ATL,JFK,1537,141,1758,0,0
3080063,2015,7,12,DL,419,JFK,SEA,1545,358,1843,0,0
3080064,2015,7,12,DL,486,JFK,ATL,1546,137,1803,0,0
3080761,2015,7,12,DL,2188,ATL,SEA,1629,305,1834,0,0
3081927,2015,7,12,B6,263,JFK,SEA,1743,349,2032,0,0
3082100,2015,7,12,DL,970,ATL,SEA,1854,294,2048,0,0
3082188,2015,7,12,DL,2655,JFK,ATL,1747,127,1954,0,0
3082191,2015,7,12,DL,1419,ATL,JFK,1802,160,2042,0,0
3082858,2015,7,12,AA,45,JFK,SEA,1832,364,2136,0,0
3083217,2015,7,12,DL,455,JFK,SEA,1851,390,2221,0,0
3083313,2015,7,12,AS,745,ATL,SEA,1853,310,2103,0,0
3083466,2015,7,12,DL,1164,ATL,SEA,1905,302,2107,0,0
3084039,2015,7,12,DL,2068,JFK,ATL,1941,145,2206,0,0
3084973,2015,7,12,DL,1085,ATL,JFK,2038,151,2309,0,0
3085243,2015,7,12,DL,408,JFK,SEA,2058,368,0006,0,0
3085412,2015,7,12,DL,2821,ATL,SEA,2135,303,2338,0,0
3085665,2015,7,12,DL,1542,SEA,JFK,2151,317,0608,0,0
3085717,2015,7,12,B6,264,SEA,JFK,2154,318,0612,0,0
3086190,2015,7,12,DL,1142,SEA,ATL,2227,276,0603,0,0
3086194,2015,7,12,DL,2348,ATL,SEA,2240,325,0105,0,0
3086433,2015,7,12,DL,1306,SEA,ATL,0002,282,0744,0,0
3086467,2015,7,12,DL,1948,SEA,JFK,2359,306,0805,0,0
3086517,2015,7,13,DL,2339,SEA,ATL,0048,268,0816,0,0
3087440,2015,7,13,DL,968,SEA,ATL,0602,264,1326,0,0
3087798,2015,7,13,DL,454,JFK,ATL,0626,130,0836,0,0
3088143,2015,7,13,WN,3327,SEA,ATL,0756,276,1532,0,0
3088245,2015,7,13,AA,44,SEA,JFK,0700,318,1518,0,0
3088329,2015,7,13,DL,418,SEA,JFK,0658,326,1524,0,0
3088643,2015,7,13,DL,404,JFK,SEA,0717,347,1004,0,0
3089003,2015,7,13,DL,1598,SEA,ATL,0729,280,1509,0,0
3089229,2015,7,13,DL,439,JFK,ATL,0743,147,1010,0,0
3089793,2015,7,13,DL,2039,ATL,SEA,0816,316,1032,0,0
3089794,2015,7,13,DL,2350,ATL,JFK,0816,129,1025,0,0
3090045,2015,7,13,WN,3670,ATL,SEA,0849,317,1106,0,0
3090294,2015,7,13,DL,1291,SEA,ATL,0840,267,1607,0,0
3090647,2015,7,13,B6,63,JFK,SEA,0853,343,1136,0,0
3091303,2015,7,13,DL,1929,ATL,SEA,0949,297,1146,0,0
3091404,2015,7,13,DL,843,ATL,JFK,1203,122,1405,0,0
3091471,2015,7,13,AS,746,SEA,ATL,1009,269,1738,0,0
3092161,2015,7,13,DL,1781,SEA,ATL,1028,277,1805,0,0
3092420,2015,7,13,DL,475,JFK,SEA,1045,336,1321,0,0
3092779,2015,7,13,DL,967,ATL,SEA,1110,305,1315,0,0
3092936,2015,7,13,DL,1473,SEA,JFK,1114,331,1945,0,0
3093529,2015,7,13,DL,1750,SEA,ATL,1154,280,1934,0,0
3093791,2015,7,13,DL,478,ATL,JFK,1218,140,1438,0,0
3094706,2015,7,13,DL,498,JFK,ATL,1322,130,1532,0,0
3094877,2015,7,13,B6,464,SEA,JFK,1305,308,2113,0,0
3095628,2015,7,13,DL,2329,ATL,SEA,1354,310,1604,0,0
3096191,2015,7,13,DL,663,SEA,ATL,1427,269,2156,0,0
3096433,2015,7,13,DL,1109,SEA,JFK,1441,314,2255,0,0
3097423,2015,7,13,DL,1394,ATL,JFK,1638,132,1850,0,0
3097512,2015,7,13,DL,419,JFK,SEA,1545,356,1841,0,0
3097518,2015,7,13,DL,2810,JFK,ATL,1545,128,1753,0,0
3098208,2015,7,13,DL,2188,ATL,SEA,1631,310,1841,0,0
3099398,2015,7,13,B6,263,JFK,SEA,1755,340,2035,0,0
3099570,2015,7,13,DL,970,ATL,SEA,1743,301,1944,0,0
3099669,2015,7,13,DL,1419,ATL,JFK,1813,152,2045,0,0
3099819,2015,7,13,DL,431,JFK,ATL,1834,202,2156,0,0
3100321,2015,7,13,AA,45,JFK,SEA,1833,351,2124,0,0
3100681,2015,7,13,DL,455,JFK,SEA,1909,352,2201,0,0
3100772,2015,7,13,AS,745,ATL,SEA,1853,306,2059,0,0
3100921,2015,7,13,DL,1164,ATL,SEA,1903,301,2104,0,0
3101501,2015,7,13,DL,2068,JFK,ATL,1947,149,2216,0,0
3102413,2015,7,13,DL,1085,ATL,JFK,2036,153,2309,0,0
3102674,2015,7,13,DL,408,JFK,SEA,2057,334,2331,0,0
3102841,2015,7,13,DL,2821,ATL,SEA,2113,303,2316,0,0
3103083,2015,7,13,DL,1542,SEA,JFK,2142,301,0543,0,0
3103134,2015,7,13,B6,264,SEA,JFK,2149,317,0606,0,0
3103587,2015,7,13,DL,1142,SEA,ATL,2228,261,0549,0,0
3103591,2015,7,13,DL,2348,ATL,SEA,2237,303,0040,0,0
3103823,2015,7,13,DL,1306,SEA,ATL,2352,259,0711,0,0
3103856,2015,7,13,DL,1948,SEA,JFK,2400,315,0815,0,0
3103901,2015,7,14,DL,2339,SEA,ATL,0048,271,0819,0,0
3104819,2015,7,14,DL,968,SEA,ATL,0604,270,1334,0,0
3105173,2015,7,14,DL,454,JFK,ATL,0629,143,0852,0,0
3105514,2015,7,14,WN,3327,SEA,ATL,0651,273,1424,0,0
3105613,2015,7,14,AA,44,SEA,JFK,0656,372,1608,0,0
3105699,2015,7,14,DL,418,SEA,JFK,0656,334,1530,0,0
3106020,2015,7,14,DL,404,JFK,SEA,0705,344,0949,0,0
3106386,2015,7,14,DL,1598,SEA,ATL,0727,281,1508,0,0
3106608,2015,7,14,DL,421,JFK,ATL,0743,138,1001,0,0
3107160,2015,7,14,DL,2039,ATL,SEA,0815,315,1030,0,0
3107161,2015,7,14,DL,2350,ATL,JFK,0814,126,1020,0,0
3107413,2015,7,14,WN,3670,ATL,SEA,0857,318,1115,0,0
3107673,2015,7,14,DL,1291,SEA,ATL,0849,272,1621,0,0
3108018,2015,7,14,B6,63,JFK,SEA,0856,360,1156,0,0
3108669,2015,7,14,DL,1929,ATL,SEA,0945,299,1144,0,0
3108769,2015,7,14,DL,843,ATL,JFK,0946,140,1206,0,0
3108838,2015,7,14,AS,746,SEA,ATL,0956,313,1809,0,0
3109522,2015,7,14,DL,1781,SEA,ATL,1028,297,1825,0,0
3109785,2015,7,14,DL,475,JFK,SEA,1042,330,1312,0,0
3110142,2015,7,14,DL,967,ATL,SEA,1213,295,1408,0,0
3110298,2015,7,14,DL,1473,SEA,JFK,1133,338,2011,0,0
3110888,2015,7,14,DL,1750,SEA,ATL,1148,305,1953,0,0
3111144,2015,7,14,DL,478,ATL,JFK,1657,132,1909,0,0
3112053,2015,7,14,DL,439,JFK,ATL,1307,163,1550,0,0
3112218,2015,7,14,B6,464,SEA,JFK,1755,299,0154,0,0
3112953,2015,7,14,DL,2329,ATL,SEA,1401,305,1606,0,0
3113515,2015,7,14,DL,663,SEA,ATL,1537,289,2326,0,0
3113756,2015,7,14,DL,1109,SEA,JFK,1440,331,2311,0,0
3114825,2015,7,14,DL,419,JFK,SEA,1551,385,1916,0,0
3114826,2015,7,14,DL,486,JFK,ATL,1616,154,1850,0,0
3114950,2015,7,14,DL,1394,ATL,JFK,1808,138,2026,0,0
3115514,2015,7,14,DL,2188,ATL,SEA,1649,313,1902,0,0
3116694,2015,7,14,B6,263,JFK,SEA,2058,396,0034,0,0
3116869,2015,7,14,DL,970,ATL,SEA,1744,301,1945,0,0
3116965,2015,7,14,DL,2655,JFK,ATL,1749,177,2046,0,0
3116967,2015,7,14,DL,1419,ATL,JFK,1907,152,2139,0,0
3117610,2015,7,14,AA,45,JFK,SEA,1936,392,2308,0,0
3117968,2015,7,14,DL,455,JFK,SEA,1910,381,2231,0,0
3118060,2015,7,14,AS,745,ATL,SEA,1857,312,2109,0,0
3118212,2015,7,14,DL,1164,ATL,SEA,1903,309,2112,0,0
3118781,2015,7,14,DL,2068,JFK,ATL,2319,131,0130,0,0
3119687,2015,7,14,DL,1085,ATL,JFK,2114,224,0058,0,0
3120349,2015,7,14,DL,1542,SEA,JFK,2152,305,0557,0,0
3120398,2015,7,14,B6,264,SEA,JFK,0140,300,0940,0,0
3120849,2015,7,14,DL,1142,SEA,ATL,2235,264,0559,0,0
3120850,2015,7,14,DL,2348,ATL,SEA,0029,306,0235,0,0
3121079,2015,7,14,DL,1306,SEA,ATL,2353,268,0721,0,0
3122063,2015,7,15,DL,968,SEA,ATL,0606,267,1333,0,0
3122420,2015,7,15,DL,454,JFK,ATL,0818,168,1106,0,0
3122757,2015,7,15,WN,3327,SEA,ATL,0651,287,1438,0,0
3122859,2015,7,15,AA,44,SEA,JFK,0656,322,1518,0,0
3122944,2015,7,15,DL,418,SEA,JFK,0656,356,1552,0,0
3123255,2015,7,15,DL,404,JFK,SEA,0709,360,1009,0,0
3123609,2015,7,15,DL,1598,SEA,ATL,0729,282,1511,0,0
3123840,2015,7,15,DL,439,JFK,ATL,0745,140,1005,0,0
3124394,2015,7,15,DL,2350,ATL,JFK,0814,166,1100,0,0
3124401,2015,7,15,DL,2039,ATL,SEA,0822,326,1048,0,0
3124669,2015,7,15,WN,3670,ATL,SEA,0829,307,1036,0,0
3124907,2015,7,15,DL,1291,SEA,ATL,0850,274,1624,0,0
3125249,2015,7,15,B6,63,JFK,SEA,0944,400,1324,0,0
3125902,2015,7,15,DL,1929,ATL,SEA,0941,302,1143,0,0
3126006,2015,7,15,DL,843,ATL,JFK,0944,224,1328,0,0
3126071,2015,7,15,AS,746,SEA,ATL,0952,294,1746,0,0
3126755,2015,7,15,DL,1781,SEA,ATL,1039,289,1828,0,0
3127022,2015,7,15,DL,475,JFK,SEA,1043,385,1408,0,0
3127392,2015,7,15,DL,967,ATL,SEA,1106,309,1315,0,0
3127535,2015,7,15,DL,1473,SEA,JFK,1115,340,1955,0,0
3128121,2015,7,15,DL,1750,SEA,ATL,1203,320,2023,0,0
3128382,2015,7,15,DL,478,ATL,JFK,1203,211,1534,0,0
3129293,2015,7,15,DL,498,JFK,ATL,1445,141,1706,0,0
3129462,2015,7,15,B6,464,SEA,JFK,1444,315,2259,0,0
3130197,2015,7,15,DL,2329,ATL,SEA,1355,304,1559,0,0
3130765,2015,7,15,DL,663,SEA,ATL,1438,279,2217,0,0
3131002,2015,7,15,DL,1109,SEA,JFK,1452,318,2310,0,0
3131986,2015,7,15,DL,1394,ATL,JFK,1557,157,1834,0,0
3132075,2015,7,15,DL,419,JFK,SEA,1555,402,1937,0,0
3132077,2015,7,15,DL,486,JFK,ATL,1638,140,1858,0,0
3132777,2015,7,15,DL,2188,ATL,SEA,1626,317,1843,0,0
